idx,item,type,logprob
0,0,neg_main_good,-1.8646433353424072
0,0,neg_main_bad,-2.1589033603668213
0,0,neg_arc_good,-2.4172279834747314
0,0,neg_arc_bad,-2.2501134872436523
1,0,neg_main_good,-1.813955545425415
1,0,neg_main_bad,-2.1988370418548584
1,0,neg_arc_good,-2.3967504501342773
1,0,neg_arc_bad,-2.172717332839966
2,1,neg_main_good,-2.176323175430298
2,1,neg_main_bad,-2.6069087982177734
2,1,neg_arc_good,-2.881631374359131
2,1,neg_arc_bad,-2.625579833984375
3,1,neg_main_good,-2.436306953430176
3,1,neg_main_bad,-2.6429049968719482
3,1,neg_arc_good,-2.7116687297821045
3,1,neg_arc_bad,-2.563565492630005
4,2,neg_main_good,-1.5595500469207764
4,2,neg_main_bad,-1.881605863571167
4,2,neg_arc_good,-2.2992215156555176
4,2,neg_arc_bad,-2.053135395050049
5,2,neg_main_good,-1.883951187133789
5,2,neg_main_bad,-2.1221230030059814
5,2,neg_arc_good,-2.1077239513397217
5,2,neg_arc_bad,-1.9122428894042969
6,3,neg_main_good,-2.4369988441467285
6,3,neg_main_bad,-2.657132863998413
6,3,neg_arc_good,-3.1085293292999268
6,3,neg_arc_bad,-2.945399284362793
7,3,neg_main_good,-2.7128360271453857
7,3,neg_main_bad,-2.854077100753784
7,3,neg_arc_good,-2.783586025238037
7,3,neg_arc_bad,-2.6569535732269287
8,4,neg_main_good,-2.8552751541137695
8,4,neg_main_bad,-3.096041202545166
8,4,neg_arc_good,-3.1550674438476562
8,4,neg_arc_bad,-3.04366397857666
9,4,neg_main_good,-2.7155208587646484
9,4,neg_main_bad,-3.0096263885498047
9,4,neg_arc_good,-3.274907112121582
9,4,neg_arc_bad,-3.0496833324432373
10,5,neg_main_good,-2.8413145542144775
10,5,neg_main_bad,-3.002005100250244
10,5,neg_arc_good,-3.4274330139160156
10,5,neg_arc_bad,-3.410273790359497
11,5,neg_main_good,-2.959508180618286
11,5,neg_main_bad,-3.124898910522461
11,5,neg_arc_good,-3.0716586112976074
11,5,neg_arc_bad,-3.001948118209839
12,6,neg_main_good,-2.6581990718841553
12,6,neg_main_bad,-2.78436279296875
12,6,neg_arc_good,-2.928682327270508
12,6,neg_arc_bad,-2.733832359313965
13,6,neg_main_good,-2.6486315727233887
13,6,neg_main_bad,-2.917240619659424
13,6,neg_arc_good,-3.027254819869995
13,6,neg_arc_bad,-2.93703031539917
14,7,neg_main_good,-2.563514232635498
14,7,neg_main_bad,-2.887963056564331
14,7,neg_arc_good,-3.0849556922912598
14,7,neg_arc_bad,-2.8524510860443115
15,7,neg_main_good,-2.4128575325012207
15,7,neg_main_bad,-2.7898550033569336
15,7,neg_arc_good,-2.9881958961486816
15,7,neg_arc_bad,-2.710634469985962
16,8,neg_main_good,-1.9912078380584717
16,8,neg_main_bad,-2.3743643760681152
16,8,neg_arc_good,-2.7793171405792236
16,8,neg_arc_bad,-2.4044344425201416
17,8,neg_main_good,-2.2216548919677734
17,8,neg_main_bad,-2.511601448059082
17,8,neg_arc_good,-2.8110079765319824
17,8,neg_arc_bad,-2.6485860347747803
18,9,neg_main_good,-2.5105230808258057
18,9,neg_main_bad,-2.78757381439209
18,9,neg_arc_good,-2.9056384563446045
18,9,neg_arc_bad,-2.6366190910339355
19,9,neg_main_good,-1.9251255989074707
19,9,neg_main_bad,-2.3465280532836914
19,9,neg_arc_good,-2.663726329803467
19,9,neg_arc_bad,-2.402924060821533
20,10,neg_main_good,-2.4063291549682617
20,10,neg_main_bad,-2.8202710151672363
20,10,neg_arc_good,-3.3681890964508057
20,10,neg_arc_bad,-3.053375244140625
21,10,neg_main_good,-2.5469555854797363
21,10,neg_main_bad,-2.8554635047912598
21,10,neg_arc_good,-3.2563652992248535
21,10,neg_arc_bad,-3.028776168823242
22,11,neg_main_good,-1.5928945541381836
22,11,neg_main_bad,-2.0789003372192383
22,11,neg_arc_good,-1.945791482925415
22,11,neg_arc_bad,-1.8323009014129639
23,11,neg_main_good,-1.680006504058838
23,11,neg_main_bad,-1.913628101348877
23,11,neg_arc_good,-2.558535575866699
23,11,neg_arc_bad,-2.1861400604248047
24,12,neg_main_good,-2.971275806427002
24,12,neg_main_bad,-3.5363175868988037
24,12,neg_arc_good,-2.8585338592529297
24,12,neg_arc_bad,-2.6507017612457275
25,12,neg_main_good,-2.480380058288574
25,12,neg_main_bad,-2.795117139816284
25,12,neg_arc_good,-3.541166305541992
25,12,neg_arc_bad,-3.20666766166687
26,13,neg_main_good,-2.0513718128204346
26,13,neg_main_bad,-2.437248706817627
26,13,neg_arc_good,-2.8801069259643555
26,13,neg_arc_bad,-2.5370469093322754
27,13,neg_main_good,-2.221240282058716
27,13,neg_main_bad,-2.574284076690674
27,13,neg_arc_good,-3.015881061553955
27,13,neg_arc_bad,-2.5732483863830566
28,14,neg_main_good,-2.7862868309020996
28,14,neg_main_bad,-3.160071849822998
28,14,neg_arc_good,-3.402958393096924
28,14,neg_arc_bad,-3.234715223312378
29,14,neg_main_good,-2.8311233520507812
29,14,neg_main_bad,-3.0739388465881348
29,14,neg_arc_good,-3.4678537845611572
29,14,neg_arc_bad,-3.1127078533172607
30,15,neg_main_good,-1.9543256759643555
30,15,neg_main_bad,-2.5046863555908203
30,15,neg_arc_good,-2.435579299926758
30,15,neg_arc_bad,-2.090668201446533
31,15,neg_main_good,-1.8199636936187744
31,15,neg_main_bad,-2.083587408065796
31,15,neg_arc_good,-2.7233591079711914
31,15,neg_arc_bad,-2.490159273147583
32,16,neg_main_good,-2.3432822227478027
32,16,neg_main_bad,-2.789577007293701
32,16,neg_arc_good,-2.8138656616210938
32,16,neg_arc_bad,-2.6159825325012207
33,16,neg_main_good,-2.4405860900878906
33,16,neg_main_bad,-2.6525182723999023
33,16,neg_arc_good,-3.1770262718200684
33,16,neg_arc_bad,-2.94045352935791
34,17,neg_main_good,-2.451479434967041
34,17,neg_main_bad,-2.8608646392822266
34,17,neg_arc_good,-2.781196117401123
34,17,neg_arc_bad,-2.521419048309326
35,17,neg_main_good,-2.361544609069824
35,17,neg_main_bad,-2.6205601692199707
35,17,neg_arc_good,-2.951833963394165
35,17,neg_arc_bad,-2.6785175800323486
36,18,neg_main_good,-2.2444558143615723
36,18,neg_main_bad,-2.6288161277770996
36,18,neg_arc_good,-2.441495418548584
36,18,neg_arc_bad,-2.261657476425171
37,18,neg_main_good,-1.8837337493896484
37,18,neg_main_bad,-2.074810028076172
37,18,neg_arc_good,-2.6499886512756348
37,18,neg_arc_bad,-2.370396614074707
38,19,neg_main_good,-2.0605733394622803
38,19,neg_main_bad,-2.5937347412109375
38,19,neg_arc_good,-2.6376051902770996
38,19,neg_arc_bad,-2.277042865753174
39,19,neg_main_good,-1.908972978591919
39,19,neg_main_bad,-2.2296814918518066
39,19,neg_arc_good,-2.979942798614502
39,19,neg_arc_bad,-2.5369582176208496
40,20,neg_main_good,-1.5688856840133667
40,20,neg_main_bad,-1.9469338655471802
40,20,neg_arc_good,-2.437081813812256
40,20,neg_arc_bad,-2.1506950855255127
41,20,neg_main_good,-1.8153306245803833
41,20,neg_main_bad,-2.263134479522705
41,20,neg_arc_good,-2.500147819519043
41,20,neg_arc_bad,-2.3051576614379883
42,21,neg_main_good,-1.5287224054336548
42,21,neg_main_bad,-1.8620502948760986
42,21,neg_arc_good,-2.183894395828247
42,21,neg_arc_bad,-2.020932674407959
43,21,neg_main_good,-1.9275150299072266
43,21,neg_main_bad,-2.1431591510772705
43,21,neg_arc_good,-2.235447883605957
43,21,neg_arc_bad,-1.9946997165679932
44,22,neg_main_good,-2.477795124053955
44,22,neg_main_bad,-2.6769051551818848
44,22,neg_arc_good,-3.257291316986084
44,22,neg_arc_bad,-3.1366219520568848
45,22,neg_main_good,-2.4574882984161377
45,22,neg_main_bad,-2.773336887359619
45,22,neg_arc_good,-3.019540309906006
45,22,neg_arc_bad,-2.9467010498046875
46,23,neg_main_good,-1.7169986963272095
46,23,neg_main_bad,-2.2022440433502197
46,23,neg_arc_good,-2.6951069831848145
46,23,neg_arc_bad,-2.411954641342163
47,23,neg_main_good,-1.9858490228652954
47,23,neg_main_bad,-2.3951010704040527
47,23,neg_arc_good,-2.7951712608337402
47,23,neg_arc_bad,-2.3896679878234863
48,24,neg_main_good,-2.167898416519165
48,24,neg_main_bad,-2.4147915840148926
48,24,neg_arc_good,-2.7516932487487793
48,24,neg_arc_bad,-2.5459749698638916
49,24,neg_main_good,-2.5731773376464844
49,24,neg_main_bad,-2.7232589721679688
49,24,neg_arc_good,-2.687617301940918
49,24,neg_arc_bad,-2.6679701805114746
50,25,neg_main_good,-2.4883944988250732
50,25,neg_main_bad,-2.6892099380493164
50,25,neg_arc_good,-3.1306629180908203
50,25,neg_arc_bad,-2.9288697242736816
51,25,neg_main_good,-2.713104248046875
51,25,neg_main_bad,-2.9629805088043213
51,25,neg_arc_good,-3.124098300933838
51,25,neg_arc_bad,-2.999431848526001
52,26,neg_main_good,-2.6206064224243164
52,26,neg_main_bad,-2.747415065765381
52,26,neg_arc_good,-3.558927059173584
52,26,neg_arc_bad,-3.5548717975616455
53,26,neg_main_good,-2.7417755126953125
53,26,neg_main_bad,-2.997696876525879
53,26,neg_arc_good,-3.0974392890930176
53,26,neg_arc_bad,-2.9587931632995605
54,27,neg_main_good,-2.035369634628296
54,27,neg_main_bad,-2.5194430351257324
54,27,neg_arc_good,-2.5153675079345703
54,27,neg_arc_bad,-2.308009624481201
55,27,neg_main_good,-1.777541160583496
55,27,neg_main_bad,-2.1709511280059814
55,27,neg_arc_good,-2.5988259315490723
55,27,neg_arc_bad,-2.2543587684631348
56,28,neg_main_good,-2.3685431480407715
56,28,neg_main_bad,-2.5598502159118652
56,28,neg_arc_good,-3.0227410793304443
56,28,neg_arc_bad,-3.0522232055664062
57,28,neg_main_good,-2.257805347442627
57,28,neg_main_bad,-2.468021869659424
57,28,neg_arc_good,-2.742185592651367
57,28,neg_arc_bad,-2.6765966415405273
58,29,neg_main_good,-2.516390085220337
58,29,neg_main_bad,-2.925506114959717
58,29,neg_arc_good,-3.1887269020080566
58,29,neg_arc_bad,-3.144665479660034
59,29,neg_main_good,-2.6396725177764893
59,29,neg_main_bad,-2.823986053466797
59,29,neg_arc_good,-3.239415407180786
59,29,neg_arc_bad,-3.152646541595459
60,30,neg_main_good,-2.343008518218994
60,30,neg_main_bad,-2.6503610610961914
60,30,neg_arc_good,-2.64020037651062
60,30,neg_arc_bad,-2.346100330352783
61,30,neg_main_good,-2.380307912826538
61,30,neg_main_bad,-2.727722644805908
61,30,neg_arc_good,-3.316425323486328
61,30,neg_arc_bad,-2.9852945804595947
62,31,neg_main_good,-2.1979739665985107
62,31,neg_main_bad,-2.668397903442383
62,31,neg_arc_good,-2.302952527999878
62,31,neg_arc_bad,-2.1704564094543457
63,31,neg_main_good,-2.098100185394287
63,31,neg_main_bad,-2.270021438598633
63,31,neg_arc_good,-2.9187822341918945
63,31,neg_arc_bad,-2.630901336669922
64,32,neg_main_good,-2.3817572593688965
64,32,neg_main_bad,-2.854051113128662
64,32,neg_arc_good,-2.6756114959716797
64,32,neg_arc_bad,-2.3441686630249023
65,32,neg_main_good,-2.097076416015625
65,32,neg_main_bad,-2.5331835746765137
65,32,neg_arc_good,-3.278270959854126
65,32,neg_arc_bad,-2.8409223556518555
66,33,neg_main_good,-1.7111387252807617
66,33,neg_main_bad,-2.353635787963867
66,33,neg_arc_good,-2.177525043487549
66,33,neg_arc_bad,-1.8157501220703125
67,33,neg_main_good,-1.744997501373291
67,33,neg_main_bad,-2.1333446502685547
67,33,neg_arc_good,-2.7400176525115967
67,33,neg_arc_bad,-2.2155182361602783
68,34,neg_main_good,-1.992514967918396
68,34,neg_main_bad,-2.5323972702026367
68,34,neg_arc_good,-2.54177188873291
68,34,neg_arc_bad,-2.1161298751831055
69,34,neg_main_good,-2.0017733573913574
69,34,neg_main_bad,-2.361966133117676
69,34,neg_arc_good,-2.943671464920044
69,34,neg_arc_bad,-2.5318446159362793
70,35,neg_main_good,-2.164200782775879
70,35,neg_main_bad,-2.723327159881592
70,35,neg_arc_good,-2.220998764038086
70,35,neg_arc_bad,-1.872497320175171
71,35,neg_main_good,-1.8779377937316895
71,35,neg_main_bad,-2.3228330612182617
71,35,neg_arc_good,-2.8968615531921387
71,35,neg_arc_bad,-2.4708666801452637
72,36,neg_main_good,-2.1810598373413086
72,36,neg_main_bad,-2.657480239868164
72,36,neg_arc_good,-2.3099613189697266
72,36,neg_arc_bad,-2.0548770427703857
73,36,neg_main_good,-1.815401315689087
73,36,neg_main_bad,-2.1232709884643555
73,36,neg_arc_good,-2.8195033073425293
73,36,neg_arc_bad,-2.485138416290283
74,37,neg_main_good,-1.520430564880371
74,37,neg_main_bad,-1.9750337600708008
74,37,neg_arc_good,-2.362205743789673
74,37,neg_arc_bad,-1.9747154712677002
75,37,neg_main_good,-1.7115991115570068
75,37,neg_main_bad,-2.0603861808776855
75,37,neg_arc_good,-2.5751919746398926
75,37,neg_arc_bad,-2.1108555793762207
76,38,neg_main_good,-2.4049434661865234
76,38,neg_main_bad,-2.801262617111206
76,38,neg_arc_good,-2.9215474128723145
76,38,neg_arc_bad,-2.627277374267578
77,38,neg_main_good,-2.4567792415618896
77,38,neg_main_bad,-2.770509719848633
77,38,neg_arc_good,-2.9411487579345703
77,38,neg_arc_bad,-2.6171810626983643
78,39,neg_main_good,-2.2353296279907227
78,39,neg_main_bad,-2.612935781478882
78,39,neg_arc_good,-2.5884571075439453
78,39,neg_arc_bad,-2.311235189437866
79,39,neg_main_good,-2.2535159587860107
79,39,neg_main_bad,-2.4982149600982666
79,39,neg_arc_good,-2.823796272277832
79,39,neg_arc_bad,-2.5716567039489746
80,40,neg_main_good,-2.2094509601593018
80,40,neg_main_bad,-2.6771535873413086
80,40,neg_arc_good,-2.830667734146118
80,40,neg_arc_bad,-2.505161762237549
81,40,neg_main_good,-2.3481061458587646
81,40,neg_main_bad,-2.686385154724121
81,40,neg_arc_good,-3.1753954887390137
81,40,neg_arc_bad,-2.74996280670166
82,41,neg_main_good,-1.9907797574996948
82,41,neg_main_bad,-2.577310800552368
82,41,neg_arc_good,-2.4452667236328125
82,41,neg_arc_bad,-2.1307883262634277
83,41,neg_main_good,-2.1140732765197754
83,41,neg_main_bad,-2.4012603759765625
83,41,neg_arc_good,-2.963621139526367
83,41,neg_arc_bad,-2.566695213317871
84,42,neg_main_good,-1.6574591398239136
84,42,neg_main_bad,-2.136951208114624
84,42,neg_arc_good,-2.369436502456665
84,42,neg_arc_bad,-2.1014244556427
85,42,neg_main_good,-1.660024642944336
85,42,neg_main_bad,-1.982940435409546
85,42,neg_arc_good,-2.582103729248047
85,42,neg_arc_bad,-2.1652591228485107
86,43,neg_main_good,-2.028460741043091
86,43,neg_main_bad,-2.480811357498169
86,43,neg_arc_good,-2.6491222381591797
86,43,neg_arc_bad,-2.4431262016296387
87,43,neg_main_good,-2.227128028869629
87,43,neg_main_bad,-2.5225956439971924
87,43,neg_arc_good,-2.819610357284546
87,43,neg_arc_bad,-2.380866527557373
88,44,neg_main_good,-2.337278127670288
88,44,neg_main_bad,-2.8844351768493652
88,44,neg_arc_good,-2.6569015979766846
88,44,neg_arc_bad,-2.450974225997925
89,44,neg_main_good,-2.189147472381592
89,44,neg_main_bad,-2.4629881381988525
89,44,neg_arc_good,-3.2266604900360107
89,44,neg_arc_bad,-2.733603000640869
90,45,neg_main_good,-2.2389683723449707
90,45,neg_main_bad,-2.7989420890808105
90,45,neg_arc_good,-2.6192445755004883
90,45,neg_arc_bad,-2.3283891677856445
91,45,neg_main_good,-2.2649693489074707
91,45,neg_main_bad,-2.573923349380493
91,45,neg_arc_good,-3.2611937522888184
91,45,neg_arc_bad,-2.8039193153381348
92,46,neg_main_good,-2.130584716796875
92,46,neg_main_bad,-2.6288230419158936
92,46,neg_arc_good,-2.567782402038574
92,46,neg_arc_bad,-2.3226099014282227
93,46,neg_main_good,-2.0398130416870117
93,46,neg_main_bad,-2.3084442615509033
93,46,neg_arc_good,-2.9537506103515625
93,46,neg_arc_bad,-2.494776725769043
94,47,neg_main_good,-2.2049946784973145
94,47,neg_main_bad,-2.8165321350097656
94,47,neg_arc_good,-2.5925731658935547
94,47,neg_arc_bad,-2.2849249839782715
95,47,neg_main_good,-2.192870855331421
95,47,neg_main_bad,-2.4342041015625
95,47,neg_arc_good,-3.362224578857422
95,47,neg_arc_bad,-2.914638042449951
96,48,neg_main_good,-1.966865062713623
96,48,neg_main_bad,-2.453819990158081
96,48,neg_arc_good,-2.3351125717163086
96,48,neg_arc_bad,-2.0643062591552734
97,48,neg_main_good,-1.8222711086273193
97,48,neg_main_bad,-2.1701536178588867
97,48,neg_arc_good,-2.9293248653411865
97,48,neg_arc_bad,-2.480808973312378
98,49,neg_main_good,-2.058887481689453
98,49,neg_main_bad,-2.4973130226135254
98,49,neg_arc_good,-2.5041608810424805
98,49,neg_arc_bad,-2.272397994995117
99,49,neg_main_good,-2.0430760383605957
99,49,neg_main_bad,-2.3573172092437744
99,49,neg_arc_good,-2.3899011611938477
99,49,neg_arc_bad,-1.996199131011963
100,50,neg_main_good,-2.965062141418457
100,50,neg_main_bad,-3.22560453414917
100,50,neg_arc_good,-3.049931764602661
100,50,neg_arc_bad,-2.8031787872314453
101,50,neg_main_good,-2.7464311122894287
101,50,neg_main_bad,-3.039315700531006
101,50,neg_arc_good,-3.6749207973480225
101,50,neg_arc_bad,-3.4231345653533936
102,51,neg_main_good,-1.8712775707244873
102,51,neg_main_bad,-2.1991453170776367
102,51,neg_arc_good,-2.3570384979248047
102,51,neg_arc_bad,-2.155503273010254
